송정초등학교,부산광역시 강서구 송정동 1437-19(낙동남로 1144),051-831-5755,,051-831-0923,www.pssongjung.es.kr/,미상
송정초등학교,부산광역시 해운대구 해운대로 1164-9(송정동),051-703-8001,,051-709-6799,www.hudsj.es.kr/,미상
수로꽃예술원,부산광역시 사하구 괴정3동1001-9,051-204-8304,,,,미상
수미초등학교,부산광역시 수영구 연수로 310번길 91,051-754-9164,,051-758-2125,www.sumi.es.kr/,미상
수성초등학교,부산광역시 동구 망양로 807,051-466-1837,@,051-466-9284,http://suseong.es.kr,미상
수안초등학교,부산광역시 동래구 수안동 7-1(온천둑길 501),051-554-3396,,051-556-1351,www.suan.es.kr,미상
수영구 망미1동 주민자치센터,부산 수영구  망미동640-15 (연수로 315번길 23),051-610-4834,,051-610-4934,http://jumin.busan.go.kr/dong/mangmi1/main/main.jsp,미상
수영구도서관 망미분관,부산광역시 수영구 연수로 315번길 235층,051-610-4702,sm2748@korea.kr,051-610-4709,http://www.suyeong.go.kr/library/index.suyeong,미상
수영노인대학,부산광역시 수영구 수영동460-12번지,051-610-4364,,051-610-4369,,미상
수영문화원,부산시 수영구 광안2동 192-20수영문화센터 4층,051-758-0606,,051-758-0605,http://www.suyeongcc.or.kr/,미상
수영중학교,부산광역시 수영구 광안4동 장대골길76,051-757-7815,,051-753-6592,www.suyeong.ms.kr,미상
승학초등학교,"부산광역시 사하구 낙동대로 135,  55",051-208-2051,@,051-208-2053,http://seunghak.es.kr,미상
신곡중학교,부산광역시 해운대구 좌동 순환로 330,051-702-6158,,051-701-8229,www.singok.ms.kr,미상
신곡초등학교,부산광역시 해운대구 좌동 순환로 302,051-602-6269,,051-702-6270,www.singok.es.kr,미상
신금초등학교,부산광역시 북구 금곡동 1109(율리당산길 70),051-362-7495,,051-330-6404,www.sinkum.es.kr,미상
신남초등학교,부산광역시 사하구 비봉로 88,051-990-7300,@,051-990-7399,http://www.sinnam.es.kr,미상
신덕중학교,부산광역시 북구 함박봉로 140번가길 27,051-330-2700,,051-331-4008,www.sindeok.ms.kr,미상
신덕초등학교,부산광역시 북구 만덕2동 947(만남길 22),051-330-2904,,051-336-5755,www.sinduk.es.kr,미상
신도중학교,부산광역시 해운대구 좌동 순환로68,051-747-8713,,051-747-8716,www.sindo.ms.kr,미상
신도초등학교,부산광역시 해운대구 좌동 순환로34,051-731-2977,,051-731-1281,sin-do.es.kr/,미상
신망애양로원,부산시 금정구 장전2동산38,051-582-1664,,051-517-2554,http://www.sinmangae.or.kr/php/cc.php,미상
신생노인요양원,부산시 사하구 괴정1동1065-1,051-291-4288,,,http://elder2.eisystem.co.kr/institution/institution.asp?v=detail&id=161,미상
신선중학교,부산광역시 영도구 신선동3가 110-1(복지관길 40번지),051-600-1512,,051-600-1514,shinseon.ms.kr,미상
신선초등학교,부산광역시 영도구 산정길 17,051-719-1301,@,051-416-5159,http://www.sinseon.es.kr/,미상
신세계아카데미센텀시티,"부산광역시 해운대구 센텀남대로 35, 6층",051-745-1500,@,051-745-1506,http://www.shinsegae.com,미상
신애재활원,부산시 부산진구 초읍동525-1,051-816-9128,,051-816-9129,http://www.sinae.or.kr/,미상
신재초등학교,부산광역시 해운대구 해운대로 81번길 55,051-782-5768,,051-780-3899,www.sinjae.es.kr,미상
신정중학교,부산광역시 기장군 정관면 용수리 1363,051-745-3705,,051-727-1843,http://psinjung.ms.kr/,미상
신정초등학교,부산광역시 기장군 정관면 정관로 460,051-745-3600,,051-727-2615,http://sinjeong.kr/,미상
신진초등학교,부산광역시 기장군 철마면 고촌로 28번길 10,051-720-8500,,051-720-8599,www.sinjin.es.kr,미상
신촌초등학교,부산광역시 사하구 다대로135번길 34-2,051-207-5984,@,051-207-5987,http://www.shinchon.es.kr,미상
신평초등학교,부산광역시 사하구 장평로299번안길 19,051-200-5000,@,051-203-5381,http://www.sinpyeong.es.kr,미상
신호초등학교,부산광역시 강서구 신호동 254번지(신호산업단지2길 73),051-974-6800,,051-9746-810,www.shinho.es.kr,미상
실로암의 집,부산시 기장군 정관면 달산리산133,051-728-6640,,051-727-4616,http://cafe.daum.net/siloam4615/,미상
쌈지도서관,부산광역시 강서구 대저1동1549-1,051-927-4591~2,,051-972-4593,www.gangseosw.or.kr,미상
아동청소년회관,부산광역시 서구 아미동2가 125,051-240-6321,,051-244-0551,,미상
아미초등학교,부산광역시 서구 해돋이로 241,051-240-6000,@,051-240-6006,http://ami.es.kr/,미상
아시아공동체학교,부산광역시 남구 문현4동1003-1,051-633-1381,,051-633-1380,www.asiaschool.or.kr,미상
아이들의 집,부산시 해운대구 반송2동614,051-542-5980,,051-542-7854,http://www.childrenshome.or.kr/,미상
안남초등학교,부산광역시 동래구 안락2동 175-16(안락시장2길 209),051-524-6101,,051-524-0130,www.annam.es.kr,미상
안락교회 노인교실,부산광역시 동래구 안락1동432-7,051-521-8800,,051-521-8803,http://www.allak.or.kr/,미상
안락중학교,부산광역시 동래구 온천천로 531번지,051-790-0705,,051-7900-779,www.anrak.ms.kr,미상
안락초등학교,부산광역시 동래구 명장1동 104-5(옥간새싹1길),051-522-2619,,051-526-7740,www.anrak.es.kr,미상
안민초등학교,부산광역시 동래구 낙민동 85-10(연안길130) 안민초등학교,051-580-4506,,051-580-4599,www.anmin.es.kr,미상
안진초등학교,부산광역시 동래구 안락동 1252(연안길 215) 안진초등학교,051-520-1606,,051-520-1604,anjin.es.kr,미상
애광노인요양원,부산시 금정구 장전2동503-78,051-582-0756,,051-582-0511,http://happylog.naver.com/aekwang/rdona/H000000021815,미상
애광양로원,부산시 금정구 장전동503-77,051-514-7717,,051-514-7738,,미상
양덕여자중학교,부산광역시 북구 시랑로 21번길 178번지,051-337-3405,,051-341-1190,www.yangduk.ms.kr,미상
양덕초등학교,부산광역시 북구 덕천2동 812(참새미3길 1),051-336-6784,,051-340-9490,www.yangduk.es.kr,미상
양동여자중학교,부산광역시 부산진구 양정2동 25-5(양연로 173),051-713-5515,,051-713-5519,www.yangdong-gm.ms.kr,미상
양동초등학교,부산광역시 부산진구 황령산로605번길 35-10,051-863-1656,@,051-867-4066,http://www.yangdong.es.kr/,미상
양성초등학교,부산광역시 부산진구 양성로 34,051-851-0572,@,051-868-7413,http://yangsung.es.kr,미상
양운중학교,부산광역시 해운대구 좌동 순환로 99번길 7,051-731-3714,,051-731-3786,www.yangun.ms.kr,미상
양운초등학교,부산광역시 해운대구 대천로 67번길 36 (좌동),051-747-7681,,051-709-6897,www.yangun.es.kr/,미상
양정초등학교,부산광역시 부산진구 중앙대로941번길 24,051-866-6433,@,051-852-2893,http://www.yj.es.kr,미상
양지직업훈련원,부산시 연제구 거제2동801-89,051-503-6001~3,,051-505-1439,http://yangjivt.or.kr,미상
양천초등학교,부산광역시 북구 덕천3동 132-59(덕천로 294),051-334-0701,,051-333-0705,www.busanyangchun.es.kr,미상
엄궁중학교,부산광역시 사상구 엄궁동 2번지(대동로 56),051-713-6600~04,,051-311-2622,www.eomgung.ms.kr,미상
엄궁초등학교,부산광역시 사상구 엄궁로 191번길 23(엄궁동),051-314-8913,,051-327-7278,www.omgung.es.kr,미상
에듀국제원격평생교육원,"부산광역시 금정구 금정로 29-6, 5층",051-989-5000,@,,http://e-kookje.com/,미상
에듀씽크평생교육원,"부산광역시 동구 중앙대로236번길 7-12, 8층",051-442-6400,boyon2a@hanmail.net,051-442-5845,http://www.thinkschool.co.kr,미상
에듀인평생교육원,부산광역시 부산진구 부전1동469-20번지,051-543-0092,,,,미상
엘지마트문화센타,부산광역시 금정구 부곡동223-1,051-580-7802,,,,미상
여고초등학교,부산광역시 동래구 사직3동 126-1(여고새싹 2길) 여고초등학교,051-5900-556,,051-590-0598,www.yeogo.es.kr,미상
여명중학교,부산광역시 동래구 여고로 52번길 9(사직3동 130-1번지),051-502-2725,,051-505-0683,www.yomng.ms.kr,미상
여성문화회관 다문화가족지원센터,부산시 사상구 학감대로 95,051-320-8344,,051-326-8202,http://wcc.busan.go.kr/index.action,미상
연동초등학교,부산광역시 연제구 연산1동 799(묘봉산4로 28) 연동초등학교,051-853-7171,,051-867-4698,yondong.es.kr,미상
연산노인교실,부산광역시 연제구 연산2동774-41,051-868-2027,,,,미상
연산중학교,부산광역시 연제구 고분로56번길 39(연산동),051-861-6425,,051-863-3932,www.yonsan.ms.kr,미상
연산초등학교,부산광역시 연제구 연산2동 774-1(수련로 132) 연산초등학교,051-850-1905,,051-867-8503,www.yonsan.es.kr,미상
연서초등학교,부산광역시 연제구 연산동 683-3(반송로 69) 연서초등학교,051-790-5400,,051-864-5464,www.yeonseo.es.kr,미상
연신초등학교,부산광역시 연제구 연산1동 302-1(신금5로 14) 연신초등학교,051-867-8927,,051-790-6767,www.yonsin.es.kr,미상
연일중학교,부산광역시 연제구 연산동 고분로 138,051-867-1116,,051-861-3557,www.yeonil.ms.kr,미상
연일초등학교,부산광역시 연제구 연산8동 1018(고분로 226) 연일초등학교,051-862-8541,,051-861-0363,www.yonil.es.kr,미상
연제고등학교,부산광역시 연제구 연산6동 2143번지,051-864-4806,,051-864-4808,http://yeonje.hs.kr,미상
연제여성회,부산광역시 연제구 연산9동478-30,051-900-9884,,051-900-9884,,미상
연제중학교,부산광역시 연제구 연산6동 1777-10,051-864-2703,,051-864-8005,www.yeonje.ms.kr,미상
연제지역아동센터,부산 연제구 연산7동1996-1,051-868-0411,,051-868-0717,http://www.nest-yjc.com/main/,미상
연제초등학교,부산광역시 연제구 연산5동 1300(새싹3로 14) 연제초등학교,051-867-8215,,051-867-8213,www.yeonje.es.kr,미상
연지초등학교,부산광역시 부산진구 연지로 29,051-816-0541,@,051-816-0540,http://yeonji.es.kr/,미상
연천중학교,부산광역시 연제구 연산9동 272(톳고개7로),051-758-6445,,051-758-6440,www.yc.ms.kr,미상
연포초등학교,부산광역시 남구 진남로 120-5,051-645-7464,@@@,051-643-7032,http://yonpo.es.kr,미상
연학초등학교,부산광역시 부산진구 초읍동 117-1번지(초읍천로 43번길 10),051-802-9017,,051-802-7447,www.yeonhak.es.kr,미상
열린지역아동센터,부산 북구 만덕2동867-8,051-338-8534,,051-338-8533,,미상
영광도서 문화사랑방,부산광역시 부산진구 부전동397-55,051-816-9500,,051-804-7500,www.ykbook.com,미상
영광재활원,부산시 해운대구 반여4동1062-1,051-523-5451,,051-523-5414,http://www.ykrc.or.kr/,미상
영남중학교,부산광역시 사하구 장림2동 3(바깥장림3길 125),051-265-4335,,051-265-4305,www.yn.ms.kr,미상
영도 어린이영어도서관,부산시 영도구 절영로 71(남항동 2가 236-4),051-419-5673,@,051-419-5679,http://www.yeongdo.go.kr/reserve/01785/01801/02004.web,미상
영도중학교,부산광역시 영도구 중리로 64,051-404-5491,,051-404-5492,www.yeongdo.ms.kr,미상
영도초등학교,부산광역시 영도구 꿈나무길 41,051-604-0104,@,051-415-5561,http://www.yeongdo.es.kr,미상
영생노인복지원,부산시 사하구 괴정1동1065-1,051-291-2243,,051-208-3212,,미상
예원정보여고병설예원여자중학교,부산광역시 금정구 회동동 250-1번지,051-529-4442,,051-526-2043,http://www.yewon-ig.hs.kr/,미상
예일직업전문학교,부산 부산진구 범천동886-41,051-467-1912~3,,051-467-1988,http://www.yeilit.com,미상
오륙도중학교,부산광역시 남구 용호동 산210-1(오륙도로60),051-610-2889,,051-610-2898,www.ord.ms.kr,미상
오륙도초등학교,부산광역시 남구 오륙도길 137 (용호동),051-610-6804,,051-610-6807,www.oryukdo.es.kr,미상
오마이랜드 부산,부산광역시 금정구 금성동151,051-517-5111,,051-517-5808,http://www.ohmyland.or.kr,미상
옥천초등학교,부산광역시 사하구 사하로 134,051-200-0607,@,051-200-0610,http://okchun.es.kr,미상
온누리아동복지센터,부산 북구 덕천2동336-1,051-343-4008,,,http://town.cyworld.com/pims/main/pims_main.asp?tid=70147767&urlstr=&urlstrsub=,미상
온천제일교회 노인대학,부산시 동래구 금산7길 38(온천1동 84-23),051-553-7641,,051-553-7644,http://www.ofc.or.kr/,미상
온천중학교,부산광역시 동래구 쇠미로 129번길 28,051-505-0775,,051-505-7292,http://onchun.ms.kr/,미상
온천천네트워크,부산 연제구 거제1동150-4 3층,051-507-1857,,051-507-1859,www.oncheoncheon.or.kr,미상
온천초등학교,부산광역시 동래구 충렬대로 107번길 124,051-550-7809,,051-550-7809,http://onchun.es.kr,미상
와석초등학교,부산광역시 북구 화명1동 755(와석새싹길 59),051-363-7004,,051-363-7005,waseok.es.kr,미상
용당초등학교,부산광역시 남구 용당동 360-1번지(신선로 218),051-622-1881,,051-622-1624,yongdang.es.kr,미상
용문중학교,부산광역시 남구 용호1동 246(동명로 101번길 93),051-623-1448,,051-623-4441,www.yongmoon.ms.kr,미상
용문초등학교,부산 남구 용호1동 176-47번지(신선로 542),051-610-7404,,051-610-7405,www.yong-mun.es.kr,미상
용산초등학교,부산광역시 남구 용호3동 382-1(소망2길 62),051-623-8710,,051-626-8307,www.yong-san.es.kr,미상
용수중학교,부산 북구 금곡대로 229번지 88,051-364-3006,,051-364-3008,www.yongsu.ms.kr,미상
용수초등학교,부산광역시 북구 화명동 2305(용수로 71),051-330-3707,,051-363-8944,www.yongsu.es.kr,미상
용인고등학교,부산광역시 동래구 시실로 107번길 37,051-525-0080,,051-524-1613,www.psyongin.hs.kr,미상
용호중학교,부산광역시 남구 용호3동 512번지(동명로 185-17),051-790-5300,,051-625-1275,www.yongho.ms.kr,미상
용호초등학교,부산광역시 남구 용호1동 75-1(분포길 69),051-623-1284,,051-623-3214,yh.es.kr,미상
우동성당(부설)청담대학,부산광역시 해운대구 우1동939,051-747-4711,pomina1115@hanmail.net,051-747-4710,http://www.udong.pbcbs.co.kr,미상
우암초등학교,부산광역시 남구 우암동 164번지(우암새싹길 17),051-632-2928,,051-646-4832,uambusan.es.kr,미상
우장춘기념관,부산광역시 동래구 장춘2길,051-550-4471~6,,051-550-4479,www.dongnae.go.kr,미상
운봉초등학교,부산광역시 해운대구 성실길23,051-542-7593,,051-543-2052,www.unbong.es.kr,미상
운산초등학교,부산광역시 남구 용호로 269번길 89(용호동),051-626-1201,,051-624-4975,www.unsan.es.kr,미상
운송중학교,부산광역시 해운대구 반송로 911길 59,051-542-9787,,051-544-9785,unsong.ms.kr/,미상
운송초등학교,부산광역시 해운대구 반송로 839,051-540-5304,,051-544-7091,woonsong.es.kr,미상
월내초등학교,부산광역시 기장군 장안읍 길천리 191-1(길천2길 91),051-727-5644(601),,051-727-2058,www.wollae.es.kr,미상
월평초등학교,부산광역시 기장군 정관면 월평1길 25-2,051-508-8353,,051-508-8354,www.bswp.es.kr,미상
웰하세평생교육원,부산광역시 북구 덕천동398-13번지 선빌딩 9층,051-341-3888,,051-342-5109,www.welhaseculture.or.kr,미상
위봉초등학교,부산광역시 해운대구 재반로 301,051-520-0472,,051-520-0404,we.es.kr,미상
유락여자중학교,부산광역시 동래구 온천1동 433-3/온천동 금강로 51,051-950-8406,,051-950-8481,www.yurak.ms.kr/,미상
유진직업전문학교,부산시 부산진구 부전동 467-1 영동프라자 4층,051-714-3555,,051-714-3666,http://www.yougin.co.kr/,미상
윤산중학교,부산광역시 금정구 금사동 505,051-580-8404,,051-580-8491,www.yunsan.ms.kr,미상
은애모자원,부산시 서구 암남동산169-1번지,051-241-1133,,051-246-8716,http://www.eunaemojawon.or.kr/,미상
은혜의 집,부산시 해운대구 우2동1201,051-746-1406,,051-746-1438,,미상
을숙도초등학교,부산광역시 사하구 낙동대로 581,051-200-2808,@,051-205-2816,http://www.eulsukdo.es.kr,미상
응봉초등학교,부산광역시 사하구 다대낙조2길 26,051-263-6413,@,051-263-4358,http://eungbong.es.kr,미상
의식개혁운동중앙회부설해운대마음수련평생교육원,부산광역시 해운대구 좌동1484-1,051-703-7245,,,,미상
이마트문현점문화센터,"부산광역시 남구 전포대로91번길 47, 2층",051-609-1250,104592@shinsegae.com,051-609-1253,http://culture.emart.com/index.jsp?store_code=700,미상
이사벨고등학교,부산광역시 연제구 거제1동 75번지(중앙대로 1197),051-590-2100,,051-590-2105,http://isabelle.hs.kr/,미상
이사벨중학교,부산광역시 연제구 중앙대로 1197,051-590-2400,,051-590-2108,www.isabel.ms.kr,미상
인지중학교,부산 해운대구 반여로 142,051-520-0762,,051-520-0763,http://www.inji.ms.kr/,미상
인지초등학교,부산광역시 해운대구 반여1동 1275-3(무정리길194),051-520-0105,,051-528-0840,www.ij.es.kr,미상
인천노인대학,부산광역시 해운대구 재송1동100-9번지,051-782-5005~7,,051-783-8088,www.saem.or.kr,미상
일광초등학교,부산광역시 기장군 일광면 화전리 111,051-721-1996,,051-721-8990,www.ilkwang.es.kr,미상
임시수도기념관,부산시 서구 임시수도기념로 45,051-244-6345,,051-244-6346,http://monument.busan.go.kr/,미상
장림여자중학교,부산광역시 사하구 두송로 64(장림동),051-260-4203,,051-263-1793,janglim.ms.kr,미상
장림초등학교,부산광역시 사하구 장림번영로103번길 10,051-290-2700,@,051-261-4334,http://jangrim.es.kr,미상
장산중학교,부산광역시 해운대구 반여동 선수촌1길 48 (1411-8번지),051-532-9706,,051-532-9705,bjangsan.ms.kr,미상
장산초등학교,부산광역시 해운대구 선수촌로 68(반여동),051-523-7959,,051-531-5342,www.jangsan.es.kr,미상
장서초등학교,부산광역시 금정구 구서1동 709-3(구서예전1길113) 장서초등학교,051-512-8011,,051-515-3962,www.jangseo.es.kr,미상
장선노인대학,부산광역시 북구 구포3동1255-2,051-336-7007,,051-342-5109,,미상
장선자립청소년의집,부산시 북구 구포3동1255-2 장선종합복지공동체,051-336-7008,,051-342-5109,http://www.jangsun.or.kr/,미상
장수대학,부산광역시 해운대구 반여1동1247번지,051-529-0005~7,,051-529-8007,www.yjswc.or.kr,미상
장수스포츠노인교실,부산광역시 연제구 연산4동579-25,051-851-7119,,051-864-5179,,미상
장안중학교,부산광역시 기장군 장안읍 좌천2길 43,"051-727-0005,7363",,051-727-4154,jang-an.ms.kr,미상
장애인정보화지원센터,부산시 동구 초량3동1145-3 교원회관 101호,051-465-7067,,051-465-5352,http://www.bsrd.or.kr/,미상
장전중학교,부산광역시 금정구 장전2동 금샘로 18번길 39,051-580-4304,,051-581-4093,jangjeon.ms.kr,미상
장전초등학교,부산광역시 금정구 금강로 369번길 60,051-513-0877,,051-515-7720,www.jangjeon.es.kr,미상
장평중학교,부산광역시 사하구 사하로 134-1(감천동),051-291-0617,,051-207-4175,bsjp.ms.kr,미상
재송여자중학교,부산광역시 해운대구 재반로 84번길 148,051-719-6780,,051-719-6788,www.jaesonggirl.ms.kr,미상
재송중학교,부산광역시 해운대구 재송2동 재반로 165번길 16,051-781-4211,,051-781-4241,www.jaesong.ms.kr,미상
재송초등학교,부산광역시 해운대구 재반로 64번길 33(재송동),051-781-3146,,051-780-3598,www.jaesong.es.kr,미상
전포 어르신주간 보호센터,부산시 부산진구 전포대로 190번길 35(전포1동343-5),051-802-6383~4,,051-802-6387,www.jpswc.or.kr,미상
전포초등학교,부산광역시 부산진구 전포2동 655번지(전포새싹로 33),051-809-7862,,051-808-4574,www.jeonpo.es.kr,미상
절영종합사회복지관,부산광역시 영도구 동삼1동1124-6,051-404-5530,@,051-404-5532,http://www.jelyoung.or.kr/,미상
절영초등학교,부산광역시 영도구 함지로 37,051-403-5645,@,051-403-5646,http://jeolyeong.es.kr,미상
정관초등학교,부산시 기장군 정관면 정관로 530,051-727-7024,,051-720-1548,www.jungkwan.es.kr/,미상
정우노인교실,부산광역시 사하구 구평동125-23,010-7799-5090,,,,미상
정화양로원,부산시 북구 화명동298,051-332-3996,,051-343-8854,,미상
제2 여성의 집,부산광역시 해운대구 반송1동683-14,051-545-9272,,051-545-9700,,미상
종덕원,부산시 연제구 연산9동132,051-759-3662,,051-758-5714,http://www.jongduk.or.kr/,미상
좌동초등학교,부산광역시 해운대구 세실로 127,051-701-4734,,051-701-4738,chwadong.es.kr,미상
좌산초등학교,부산광역시 해운대구 좌동 1444(순환로365),051-701-4688,,051-701-4686~7,www.jwasan.es.kr/,미상
좌성초등학교,부산광역시 동구 범일1동 1397번지(전망대길 123),051-635-7804,,051-645-0976,jwasung.es.kr,미상
좌천초등학교,부산광역시 기장군 장안읍 좌천로 13-66(좌천리 115),051-727-5877,,051-727-6803,www.jwacheon.es.kr,미상
좌천초등학교,부산광역시 동구 좌천4동 874번지(좌천새싹길 32),051-632-5992,,051-647-2773,www.joachun.es.kr,미상
주감중학교,부산 사상구 주례1동 995번지(백양대로530),051-314-4676,,051-328-9040,www.jugam.ms.kr,미상
주감초등학교,부산광역시 사상구 주례1동 319(양지1길 13),051-327-1935,,051-347-4990,www.jugam.es.kr,미상
주례여자중학교,부산광역시 사상구 가야대로 306번길55,051-310-3706,,051-322-9108,http://juryegirls.ms.kr/,미상
주례중학교,부산광역시 사상구 가야대로 378번길 68,051-320-0305,,051-323-8191,jurye.ms.kr,미상
주례초등학교,부산광역시 부산진구 진사로 61번길 28-7,051-890-5504,,051-895-3004,www.jure.es.kr,미상
주양초등학교,부산광역시 사상구 백양대로 372-6,051-329-1504,,051-329-1599,www.juyang.es.kr,미상
㈜에스제이에스 서전홈에듀,부산시 동래구 명륜동 620-1,051-553-1660,,051-552-1601,http://www.homedu.co.kr/,미상
주원초등학교,부산광역시 부산진구 개금2동  565-14(복지로 19),051-894-4153,,051-896-8350,juwon.es.kr,미상
주천조각보박물관,부산시 해운대구 좌동 1352-3,051-744-0196(0026),,051-743-1088,http://www.dadobusan.co.kr/,미상
주학초등학교,부산광역시 사상구 주례2동 84-192(냉정시장길 138),051-314-0659,,051-324-9880,www.juhak.es.kr,미상
죽성초등학교,부산광역시 기장군 기장읍 죽성로 270,051-721-2768,,051-722-4797,www.jukseong.es.kr,미상
중구 중앙동 주민자치센터,부산광역시 중구 중앙동2가(백산1길 56번),051-600-4901,,051-600-4931,http://jumin.busan.go.kr/dong/jungang/main/main.jsp,미상
중구웰빙체육관,부산광역시 중구 영주동71 - 6,051-465-6565,,051-465-6565,http://jungguwellbeingcenter.co.kr/,미상
중리초등학교,부산광역시 영도구 와치로 286,051-400-2500,@@@,051-400-2590,http://joonglee.es.kr,미상
중앙도서관 수정분관,부산광역시 동구 수정1동1032-21,051-250-0371~9,,051-467-4759,http://www.joonganglib.busan.kr/sub.php?MenuID=77,미상
중현초등학교,부산광역시 사하구 다대낙조2길 8,051-266-0494,@,051-266-6532,http://junghyun.es.kr,미상
참아름다워라일터,부산 동구 수정동1028-22번지 동남빌딩 3층,051-465-3511,,051-465-0063,http://www.chamteo.or.kr/,미상
창신초등학교,부산광역시 연제구 거제2동 897-3(창신1로 18) 창신초등학교,051-506-0395,,051-506-0392,www.changshin.es.kr,미상
창진초등학교,부산광역시 사상구 괘법동 519-2(창진길 6),051-328-6756,,051-328-6757,www.changjin.es.kr,미상
천마재활원,부산시 서구 암남동산13-5,051-247-4084,,051-255-6951,http://www.chunmarc.com/,미상
천마초등학교,부산광역시 서구 천해로7번길 38,051-250-6701,@,051-253-0102,http://www.chunma.es.kr,미상
천성재활원,부산시 영도구 청학2동57(일산봉로 95 ),051-413-4448,,051-418-4418,http://www.cshome.or.kr/,미상
철마초등학교,부산광역시 기장군 철마면 철마로 493,051-721-0619,,051-721-9030,chulma.es.kr/,미상
청개구리독서문화진흥회,부산광역시 금정구 남산동123-14번지,051-583-8345,,,,미상
청동초등학교,부산광역시 영도구 태종로 422,051-400-2806,@,051-400-2899,http://www.chungdong.es.kr,미상
청룡초등학교,부산광역시 금정구 청룡동 46(금정로 479) 청룡초등학교,051-508-8241,,051-508-6933,www.cheongryong.es.kr/,미상
청학2동 행정복지센터,부산광역시 영도구 태종로 394,051-419-5707,syj0312@korea.kr,051-419-5709,http://www.yeongdo.go.kr/00492/00553/00632.web,미상
청학농예원,부산시 영도구 청학2동483-1 32/1,051-412-2277,,051-413-4141,,미상
청학모자원,부산시 영도구 동삼1동521-14,051-403-6515,,051-403-7202,http://www.chungmo.org/,미상
청학초등학교,부산광역시 영도구 청학로 49,051-662-0188,@,051-416-3484,http://www.cheonghak.es.kr,미상
초량초등학교,부산광역시 동구 초량1동 994-13(초량새싹길 92),051-468-5116,,051-466-3358,www.chogyo.es.kr,미상
초연중학교,부산광역시 부산진구 초읍천로 77번가길 9,051-609-0301,,051-609-0399,www.choyeon.ms.kr,미상
초읍중학교,부산광역시 부산진구 초읍동 510-1,051-817-6693,,051-816-1581,www.choup.ms.kr,미상
초읍초등학교,부산광역시 부산진구 초읍동 산 26(초읍4로 34),051-816-7611,,051-807-4541,www.choup.es.kr,미상
초장중학교,부산광역시 서구 해돋이길 205(초장동),051-242-1411,,051-253-2306,www.chojang.ms.kr,미상
충렬중학교,부산광역시 동래구 명장동 64번지 45,051-523-5755,,051-529-5755,choongryul.ms.kr,미상
충렬초등학교,부산광역시 동래구 안락동 안락로 125번길 22,051-520-2000,,051-529-5594,www.pscr.es.kr,미상
칠암초등학교,부산광역시 기장군 일광면 칠암리 박영준길 19,051-727-0760,,051-727-5957,www.chilam.es.kr,미상
컴넷월드,부산광역시 수영구 광안3동1075-3번지,051-759-2475,,,,미상
코듀웨어평생교육시설,부산광역시 부산진구 전포2동201-23번지,051-807-6151,,051-807-6153,,미상
타임스테솔부산교육원,"부산시 부산진구 부전동535-4 로얄빌딩2,5층",051-818-0581,,051-803-1693,http://www.timesmedia.or.kr/,미상
태종대중학교,부산광역시 영도구 함지로 79,051-400-2724,,051-400-2713,www.taejongdae.ms.kr,미상
토성초등학교,부산광역시 서구 구덕로134번길 45,051-250-0800,@,051-253-1946,http://toseong.es.kr,미상
토현중학교,부산광역시 연제구 연산9동 2219 (토현로47),051-759-3301,,051-756-2324,tohyeon.ms.kr,미상
토현초등학교,부산광역시 연제구 연산9동 2219-1(과정로 238) 토현초등학교,051-759-1217,,051-759-3720,www.tohyeon.es.kr,미상
파랑새노인대학,부산광역시 해운대구 반송2동233-4번지,051-545-0115~7,,051-542-0901,www.sungsil.or.kr,미상
파랑새종합사회복지관,부산시 해운대구 신반송로21,051-545-0115,dkdzma5@nate.com,051-542-0901,http://www.sungsil.or.kr,미상
평생교육원러닝플러스㈜,부산시 부산진구 전포1동 현대오피스텔 701호,051-518-5255,,051-518-2055,http://www.runingplus.net,미상
평생교육원유림,부산시 해운대구 우동썬프라자 605호,051-742-4038,,,,미상
평생문화센터 부산서면교육실,"부산광역시 부산진구 새싹로 12, 3층",051-803-7378,craftsman7378@hanmail.net,051-818-7378,http://www.art1004.net,미상
평화의 집,부산시 북구 화명동254 40/4,051-332-6311,,051-332-6310,http://planet.daum.net/pcp/Gate.do?daumid=homeofpeace,미상
포천초등학교,부산광역시 북구 구포3동 1231(시랑로 215),051-366-3300,,051-337-2867,pochen.es.kr,미상
풀잎문화센터,부산광역시 중구 남포동 5가37-4,051-256-7764,,,,미상
하나로노인대학(수영구청),부산광역시 수영구 망미1동792-4번지,051-610-4364,,051-610-4369,,미상
하남초등학교,부산광역시 사하구 하신번영로 186,051-200-3697,@,051-200-3699,http://www.hanam.es.kr,미상
하단노인교실,부산광역시 사하구 하단1동116-1,051-291-5519,,,,미상
하단중학교,부산광역시 사하구 하단동 502-1(에덴3길 119),051-208-1851,,051-208-1855,www.hadan.ms.kr,미상
하단초등학교,부산광역시 사하구 하신중앙로 321,051-201-3461,@,051-201-3461,http://www.hadan.es.kr,미상
학사초등학교,부산광역시 북구 화명동 2296번지(용당길 129),051-330-4405,,051-330-4404,www.haksa.es.kr,미상
학장지역 아동센터(학장종합사회복지관),부산 사상구 학장동168-7,051-311-4015~7,,051-311-4019,http://www.hakjang.or.kr/,미상
학장초등학교,부산광역시 사상구 학장동 242-1번지(대동로 413),051-320-5704,,051-311-9970,www.hakjang.es.kr,미상
